id	tokens	annotations
722	['Arzt', ',', 'Krankenhaus', ',', 'Apotheke', ',', 'Spritze', ',', 'Krankenschwester', '.']	['B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O']
517	['Denn', '-', 'und', 'dies', 'wird', 'oft', 'übersehen', '-', 'die', 'deutsche', 'Wirtschaft', 'ist', 'weltweit', 'nach', 'den', 'USA', 'und', 'vor', 'Japan', 'nicht', 'nur', 'der', 'zweitgrößte', 'Verkäufer', 'auf', 'dem', 'Weltmarkt', ',', 'wir', 'sind', 'gegenwärtig', 'auch', 'der', 'zweitgrößte', 'Käufer', 'von', 'Produkten', 'auf', 'dem', 'Weltmarkt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
15	['Wir', 'wollen', ',', 'dass', 'die', 'Pflegerinnen', 'und', 'Pfleger', 'nicht', 'mit', 'Bürokratie', 'belastet', 'werden', ',', 'sondern', 'mehr', 'Zeit', 'haben', ',', 'sich', 'um', 'die', 'Menschen', 'zu', 'kümmern', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
257	['Ich', 'habe', 'immer', 'wieder', 'den', 'Eindruck', '-', 'das', 'gilt', 'sicher', 'auch', 'für', 'Politiker', 'und', 'viele', 'andere', '-', ',', 'daß', 'mehr', 'aus', 'Anlaß', 'großer', 'Sportveranstaltungen', '-', 'mit', 'mehr', 'Zuschauern', 'als', 'Sportlern', '-', 'dieses', 'Interesse', 'am', 'Sport', 'bekundet', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
14	['Mit', 'dieser', 'Summe', 'könnte', 'man', 'die', 'Lohnkosten', 'der', '8', '\xa0', '000', '\xa0', 'zusätzlichen', 'Pflegerinnen', 'und', 'Pfleger', ',', 'die', 'in', 'unserem', 'Koalitionsvertrag', 'vorgesehen', 'sind', '\xa0', '–', 'Sie', 'fordern', 'ja', 'auch', 'immer', 'wieder', 'mehr', 'Pflegestellen', 'und', 'belächeln', 'da', 'unseren', 'Koalitionsvertrag', '\xa0', '–', ',', 'locker', 'über', 'viele', 'Jahre', 'hinweg', 'abdecken', '.', ' ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
229	"['Im', 'Gesetzentwurf', 'steht', ':', '„', 'Wer', 'die', 'Krankenpflege', 'unter', 'der', 'Bezeichnung', ',', 'Krankenschwester', ""'"", '..', '.', 'ausübt', '""', ',', 'während', 'es', 'in', 'dem', 'Änderungsantrag', 'heißt', ':', '„', 'Wer', 'die', 'Krankenpflege', 'als', 'Krankenschwester', 'oder', 'Krankenpfleger', 'berufsmäßig', 'ausüben', 'will', '""', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
614	['Sicher', 'ist', 'es', 'auch', 'weniger', 'verständlich', 'für', 'westdeutsche', 'Ärztinnen', 'und', 'Ärzte', ',', 'wenn', 'Mediziner', 'im', 'Osten', 'mir', 'gegenüber', ',', 'aber', 'übrigens', 'auch', 'in', 'Zeitungen', 'äußern', ',', 'daß', 'sie', 'wahrscheinlich', 'unter', 'den', 'Prämissen', 'für', 'die', 'Gesundheitsversorgung', ',', 'wie', 'sie', 'jetzt', 'mit', 'Vehemenz', 'stehen', ',', 'gar', 'nicht', 'Medizin', 'studiert', 'hätten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
463	['Wir', 'wollen', 'den', 'erstrebten', 'Frieden', 'mit', 'der', 'Natur', 'nicht', 'gegen', 'den', 'Unfrieden', 'mit', 'den', 'Bauern', 'eintauschen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
800	['Ärzte', ',', 'Krankenschwestern', ',', 'Zahnärzte', ',', 'Pfleger', ',', 'Krankengymnasten', ',', 'Apotheker', ',', 'Patienten', '.']	['B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O']
333	['Krankenpflegerinnen', 'und', 'Krankenpfleger', ',', 'die', 'ein', 'Leben', 'lang', 'auf', 'normale', 'Einkommen', 'zum', 'Wohle', 'der', 'Allgemeinheit', 'verzichtet', 'haben', ',', 'können', 'nach', 'Treu', 'und', 'Glauben', 'Ansprüche', 'beim', 'Gesetzgeber', 'anmelden', ',', 'der', 'Krankenhäusern', ',', 'die', 'Träger', 'ihrer', 'Altersversorgung', 'waren', ',', 'die', 'wirtschaftliche', 'Grundlage', '-', 'aus', 'welchen', 'Gründen', 'auch', 'immer', '-', 'entzieht', '.']	['B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
736	['Und', 'dann', 'noch', 'ein', 'Frage', 'an', 'die', 'Herren', 'Landesfinanzminister', ',', 'die', 'vorhin', 'wohl', 'noch', 'hier', 'waren', ':', 'Werden', 'diese', 'Herren', 'dem', 'Herrn', 'Wohnungsbauminister', 'helfen', ',', 'diesen', 'Genehmigungsunfug', ',', 'insbesondere', 'den', 'Preisstopp', ',', 'zu', 'beseitigen', ',', 'damit', 'Käufer', 'und', 'Verkäufer', 'wieder', 'ehrlich', 'und', 'die', 'Preisangaben', 'wieder', 'wahr', 'werden', ',', 'dann', 'gleichzeitig', 'aber', 'ihrerseits', 'damit', 'einverstanden', 'sein', ',', 'die', 'Grunderwerbsteuer', 'von', '7', '%', 'auf', '3', 'oder', '4', '%', 'herabzusetzen', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
465	['Frau', 'Staatssekretärin', ',', 'könnten', 'Sie', 'mir', 'die', 'Frage', 'beantworten', ',', 'ob', 'denn', 'irgendwelche', 'sachlichen', 'Einwände', 'gegen', 'die', 'Arbeit', 'der', 'Leiterin', 'der', 'Bundeszentrale', 'für', 'gesundheitliche', 'Aufklärung', 'geltend', 'gemacht', 'wurden', 'und', 'welche', 'Gründe', 'es', 'nach', 'Ihrer', 'Meinung', 'erforderlich', 'machen', ',', 'hier', 'zwingend', 'eine', 'Medizinerin', 'für', 'diesen', 'Posten', 'vorzusehen', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
760	"['Auf', 'Grund', 'von', 'zwei', 'BGH-Urteilen', 'von', 'Dezember', '1995', 'und', 'Januar', '1996', 'sind', 'heute', 'alle', 'Kaufverträge', 'nichtig', ',', 'die', 'auf', 'Grund', 'des', 'Gesetzes', 'über', 'den', 'Verkauf', 'volkseigener', 'Gebäude', 'der', 'DDR', 'vom', '7.', 'März', '1990', 'nach', 'dem', '17.', 'Mai', '1990', 'abgeschlossen', 'worden', 'sind', 'und', 'in', 'denen', 'der', 'Verkäufer', 'sich', 'als', '„', 'Rat', 'der', 'Stadt', '""', 'oder', '„', 'Rat', 'der', 'Gemeinde', '""', 'bezeichnet', 'hat', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
99	['In', 'diesem', 'Zusammenhang', 'müssen', 'wir', 'unseren', 'Bäuerinnen', 'und', 'Bauern', 'aber', 'auch', 'eine', 'Investitionssicherheit', 'geben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O']
544	['Die', 'Bundesregierung', 'setzt', 'auf', 'eine', 'ständige', 'und', 'vertrauensvolle', 'Zusammenarbeit', 'zwischen', 'Athleten', 'und', 'Medizinern', ',', 'auf', 'eine', 'vorbehaltlose', 'Aufklärung', 'über', 'die', 'Risiken', 'des', 'Dopings', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
807	['Zum', 'Schluss', 'ein', 'Wort', 'zu', 'einem', 'Gebiet', ',', 'von', 'dem', 'die', ' ', 'Kollegen', 'wissen', ',', 'dass', 'es', 'für', 'mich', 'wichtig', 'ist', ',', 'nämlich', 'zum', 'Behindertensport', ':', 'Ich', 'bin', 'vor', 'allem', 'deshalb', 'in', 'den', 'Sportausschuss', 'gegangen', ',', 'um', 'mich', 'in', 'besonderer', 'Weise', 'für', 'die', 'behinderten', 'Sportler', 'einzusetzen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
658	"['Wir', 'meinen', 'zwar', 'nicht', ',', 'daß', 'es', 'sein', 'müsse', 'wie', 'in', 'dem', 'alten', 'Kinderlied', ',', 'das', 'da', 'aufhört', ':', '„', 'Edelmann', ',', 'Bettler', ',', 'Bauer', ',', 'Soldat', '""', ',', 'daß', 'der', 'Soldat', 'also', 'im', 'öffentlichen', 'Leben', 'am', 'Schluß', 'stehen', 'müsse', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
518	['Ich', 'bin', 'dem', 'Umweltminister', 'für', 'seine', 'klaren', 'Äußerungen', 'auf', 'die', 'Vorfälle', 'verbunden', 'und', 'halte', 'die', 'schnelle', 'Reaktion', 'der', 'FDP-Landtagsfraktion', 'in', 'Baden-Württemberg', 'und', 'hier', 'meines', 'Freundes', 'Ernst', 'Bauer', 'für', 'bemerkenswert', ',', 'der', 'fordert', ',', 'eine', 'ständige', 'Überwachung', 'des', 'Rheins', 'vorzusehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
316	['Lassen', 'Sie', 'mich', 'zum', 'Schluß', 'einige', 'Bemerkungen', 'an', 'die', 'Adresse', 'unserer', 'Bauern', 'und', 'Landwirte', 'machen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
659	['Diese', 'Anlagen', 'müssen', 'zum', 'großen', 'Teil', 'auch', 'für', 'den', 'Schulsport', 'gesichert', 'werden', ',', 'der', 'in', 'aller', 'Regel', 'zu', 'Zeiten', 'stattfindet', ',', 'die', 'von', 'den', 'Sportlern', 'der', 'Vereine', 'nur', 'selten', 'in', 'Anspruch', 'genommen', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
271	['Der', 'Sportler', 'bringt', 'kein', 'Verständnis', 'dafür', 'auf', ',', 'daß', 'Dinge', ',', 'die', 'geschehen', 'müssen', ',', 'nicht', 'geschehen', ',', 'weil', 'die', 'Beteiligten', 'sich', 'nicht', 'einigen', 'können', ',', 'wer', 'diese', 'Maßnahme', 'durchführt', ',', 'weil', 'man', 'nach', 'der', 'einen', 'wie', 'nach', 'der', 'anderen', 'Seite', 'ein', 'übertriebenes', 'Mißtrauen', 'hat', '.']	['O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
57	['Wir', 'von', 'der', 'SPD', 'finden', 'auch', ',', 'dass', 'die', 'Erhebung', 'von', 'Gebühren', 'nicht', 'davon', 'abhängen', 'darf', ',', 'ob', 'die', 'Eltern', 'Ärztinnen', 'und', 'Ärzte', ',', 'Krankenpfleger', 'oder', 'Busfahrer', 'sind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O']
397	['Wir', 'sollten', 'uns', 'nicht', 'darauf', 'beschränken', ',', 'an', 'der', 'Leistungsfähigkeit', 'unserer', 'Bauern', 'herumzukritisieren', ',', 'weil', 'sie', 'vielleicht', 'einmal', 'mehr', 'leisten', ',', 'als', 'es', 'den', 'Berechnungen', 'oder', 'den', 'Absatzmöglichkeiten', 'entspricht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
798	['Darüber', 'hinaus', 'werden', 'wir', 'diese', 'steuerfreien', 'Einnahmen', 'von', 'bis', 'zu', '3', '600', 'DM', 'im', 'Jahr', 'nicht', 'mehr', 'nur', 'auf', 'nebenberufliche', 'Übungsleiter', ',', 'Ausbilder', ',', 'Erzieher', ',', 'Künstler', 'und', 'Pfleger', 'beschränken', ',', 'sondern', '-', 'darauf', 'ist', 'auch', 'schon', 'hingewiesen', 'worden', '-', 'sie', 'gleichzeitig', 'auf', 'nebenberufliche', 'Betreuer', 'ausweiten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O']
144	['Deshalb', 'arbeiten', 'wir', 'intensiv', 'daran', ',', 'den', 'Beruf', 'der', 'Pflegerin', 'und', 'des', 'Pflegers', 'attraktiver', 'zu', 'gestalten', ';']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
759	['Für', 'die', 'hervorragenden', 'Leistungen', ',', 'die', 'deutsche', 'Sportler', '1996', 'erreicht', 'haben', ',', 'kann', 'man', 'allen', 'Verantwortungsträgern', 'und', 'nicht', 'zuletzt', 'den', 'Sportlern', 'hohe', 'Anerkennung', 'zollen', 'und', 'herzlich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
790	['Da', 'den', 'Berufen', 'der', 'Masseure', ',', 'medizinischen', 'Bademeister', ',', 'Krankengymnasten', 'und', 'medizinisch-technischen', 'Assistentinnen', 'kaum', 'ein', 'größeres', 'Gewicht', 'zukommt', 'als', 'dem', 'Beruf', 'der', 'Krankenpfleger', 'und', 'der', 'Krankenschwestern', ',', 'dürfte', 'sich', 'auch', 'bei', 'diesen', 'eine', 'soche', 'Bestimmung', 'erübrigen', '.']	['O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'I-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'I-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
158	['Wir', 'beschränken', 'uns', 'dabei', 'auf', 'den', 'Business-to-Consumer-Bereich', ',', 'also', 'den', 'Handel', 'zwischen', 'Verkäufer', 'und', 'Endkunden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O']
117	['Denn', 'es', 'geht', 'um', 'Unternehmen', ',', 'die', 'bei', 'der', 'Abwicklung', 'von', 'Geschäften', 'vor', 'allem', 'mit', 'Wertpapieren', 'bzw.', 'Derivaten', 'zwischen', 'Käufer', 'und', 'Verkäufer', 'stehen', 'und', 'sowohl', 'den', 'Verkauf', 'des', 'Papiers', 'selber', 'abwickeln', ',', 'indem', 'sie', 'als', 'Zwischeninstanz', 'das', 'kurz', 'selbst', 'übernehmen', 'und', 'durchleiten', 'als', 'auch', '\xa0', '–', 'umgekehrt', '\xa0', '–', 'die', 'Bezahlung', ',', 'also', 'das', 'Geld', ',', 'durchleiten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
504	['Aber', 'für', 'die', 'Bauern', 'bedeutet', 'es', 'umgerechnet', 'ein', 'Preisminus', 'von', 'etwa', '4', '%', 'und', 'ein', 'entsprechendes', 'Einkommensminus', '.']	['O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
317	['Nach', 'dieser', 'Regelung', 'sollen', 'beim', 'finanzierten', 'Abzahlungskauf', 'Kreditvertrag', 'und', 'Kaufvertrag', 'für', 'die', 'Anwendung', 'des', 'Gesetzes', 'wie', 'ein', 'einheitlicher', 'Vertrag', 'behandelt', 'werden', ',', 'wenn', 'ein', 'Kreditvertrag', 'mit', 'Wissen', 'des', 'Darlehensgebers', 'und', 'des', 'Verkäufers', 'der', 'Abwicklung', 'eines', 'bestimmten', 'Kaufvertrages', 'dient', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
88	['Entscheidend', 'ist', ',', 'dass', 'ganz', 'Deutschland', 'ein', 'Zeichen', 'der', 'Verbundenheit', 'mit', 'den', 'Sportlerinnen', 'und', 'Sportlern', 'setzt', 'und', 'dass', 'eine', 'breite', 'gesellschaftliche', 'Debatte', 'für', 'mehr', 'Respekt', 'für', 'ihren', 'Dienst', 'angestoßen', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
399	['Wenn', 'die', 'Moskauer', 'Spiele', 'ohne', 'Sportler', 'aus', 'der', 'Bundesrepublik', 'Deutschland', 'stattfinden', ',', 'wenn', 'das', 'Nationale', 'Olympische', 'Komitee', 'diesen', 'Beschluß', 'nach', 'Empfehlung', 'von', 'Bundesregierung', 'und', 'Bundestag', 'faßt', ',', 'so', 'muß', 'überlegt', 'werden', ',', 'welche', 'Ausweichmöglichkeiten', 'den', 'Sportlern', 'geboten', 'werden', 'können', '.']	['O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O']
744	['Deshalb', 'ist', 'es', 'so', 'wichtig', ',', 'daß', 'endlich', 'gesetzlich', 'festgelegt', 'wird', ',', 'daß', 'zwei', 'voneinander', 'unabhängige', 'Ärzte', 'den', 'Tod', 'feststellen', 'müssen', 'und', 'dies', 'keine', 'Ärzte', 'sein', 'dürfen', ',', 'die', 'nachher', 'die', 'Entnahme', 'oder', 'die', 'Transplantation', 'vornehmen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
274	['Ärzte', ',', 'Schauspieler', ',', 'Schriftsteller', ',', 'Maler', 'führen', 'ein', 'Elendsleben', ',', 'da', 'die', 'öffentlichen', 'Mittel', 'für', 'Wissenschaft', 'und', 'Kunst', 'mehr', 'und', 'mehr', 'beschnitten', 'werden', '.']	['B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
6	['Dabei', 'spielen', 'Ärztinnen', 'und', 'Ärzte', 'eine', 'ganz', 'entscheidende', 'Rolle', '.']	['O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O']
4	['Abtreibungsgegnerinnen', 'und', '‑gegner', 'gehen', 'gezielt', 'gegen', 'Ärztinnen', 'und', 'Ärzte', 'vor', ',', 'die', 'online', 'über', 'Schwangerschaftsabbrüche', 'informieren', ',', 'und', 'zeigen', 'diese', 'an', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
319	['Um', 'soweit', 'wie', 'möglich', 'sicherzustellen', ',', 'daß', 'die', 'Nachzahlung', 'an', 'die', 'landwirtschaftlichen', 'Erzeuger', 'weitergeleitet', 'wird', ',', 'wird', 'die', 'Interventionsstelle', 'alle', 'in', 'Frage', 'kommenden', 'Verkäufer', 'von', 'Interventionsware', 'gesondert', 'anschreiben', 'und', 'darauf', 'hinweisen', ',', 'daß', 'die', 'Nachzahlung', 'als', 'Unterstützung', 'für', 'die', 'landwirtschaftlichen', 'Erzeuger', 'gedacht', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROF', 'I-PROF', 'O', 'O', 'O']
40	['Die', 'meisten', 'Ärztinnen', 'und', 'Ärzte', ',', 'die', 'ich', 'kenne', ',', 'sind', 'übrigens', 'sehr', 'viel', 'mehr', 'an', 'guten', 'Versorgungsstrukturen', 'für', 'ihre', 'Patienten', 'und', 'Patientinnen', 'interessiert', '.']	['O', 'O', 'B-PROF', 'O', 'B-PROF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
